voice title,voice description,reference_audio,,SVDQ-Images,mgm_preview_audio,tts_preview_audio,Tags,MGM WER,TTS WER
Contented and Slow-Witted Cow (Animal),"Deep, slow, and mooing cow audio. A warm, gentle voice, speaking with a slow, dopey, and profoundly relaxed tone, concerned only with chewing cud and the quality of the grass. An extremely slow, peaceful, and simple pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/35_contented-and-slow-witted-cow-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_ae353a6806fa4671ad0b75cf3a1313aa.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_7fdc41e78a4a4996a102a1344984b151.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_35_contented-and-slow-witted-cow-animal_1.mp3,Animal,,
Slick and Persuasive Gecko (Animal),"Nasally, fast-talking, and slightly raspy gecko audio. A classic, high-energy salesman's voice (slight Cockney accent), speaking with a cheerful, relentless pace, trying to sell you insurance or a used car. An extremely fast, persuasive, and energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/36_slick-and-persuasive-gecko-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_067f7f7684ea4f58bba1ff0b821864cd.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_21241b0cfda646289af0da5a2cbd7858.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_36_slick-and-persuasive-gecko-animal_1.mp3,Animal,,
Lazy and Sun-Bathing Lizard (Animal),"Slow, dry, and hissing lizard audio. A profoundly relaxed, raspy voice, speaking with a slow, sibilant drawl, his words full of apathy and a desire to just be left alone in the sun. An extremely slow, lazy, and apathetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/37_lazy-and-sun-bathing-lizard-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_d168324479164e1bb0cd383b19a0fd16.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_39cce1b5047c4a6ba84bacc81de8e8a5.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_37_lazy-and-sun-bathing-lizard-animal_1.mp3,Animal,,
Elegant and Flighty Butterfly (Animal),"Soft, high-pitched, and breathy butterfly audio. A gentle, aristocratic voice, flitting from topic to topic with a breezy, unconcerned air, speaking of flowers and the breeze. A fast, light, and flighty pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/38_elegant-and-flighty-butterfly-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_6ac7935ed32145ec9e8688d12304262d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8162585a4ed54d1b8b119dc396bf125d.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_38_elegant-and-flighty-butterfly-animal_1.mp3,Animal,,
Strong and Simple-Minded Beetle (Animal),"Deep, muffled, and clicking beetle audio. A big, powerful voice for a small creature, speaking with a dopey, good-natured, and simple sincerity, focused only on pushing his ball of dung. A slow, deliberate, and simple pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/39_strong-and-simple-minded-beetle-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_94af138bf7c9447587af5ffbaaeb5666.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f70af2eca9fb47fdbfbe8ae5a8b39cd9.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_39_strong-and-simple-minded-beetle-animal_1.mp3,Animal,,
Dopey and Clueless Starfish (Animal),"Slow, bubbly, and profoundly simple starfish audio. A classic, dim-witted but cheerful voice, speaking with a vacant, happy tone, asking simple questions and stating the obvious. An extremely slow, dopey, and cheerful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/40_dopey-and-clueless-starfish-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_264a5cebe70d4bc78b46df35b09116b0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_74ae7da72fef4c97b304d07e2f1bfb0d.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_40_dopey-and-clueless-starfish-animal_1.mp3,Animal,,
Suave and Cunning Fox Gentleman (Animal),"Smooth, charming, and slightly nasally fox audio. A silver-tongued con-artist's voice (refined British accent), delivering elaborate, flattering compliments with a sly, knowing chuckle, always planning a trick. A moderate, deliberate, and persuasive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/41_suave-and-cunning-fox-gentleman-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_6d906bb0796d4de182665e9ea6dd927f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8fff2a57d0cf47879c743c2aee090118.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_41_suave-and-cunning-fox-gentleman-animal_1.mp3,Animal,,
Timid and Gentle Doe (Animal),"Soft, breathy, and high-pitched doe audio. A shy, motherly voice, speaking in quiet, gentle whispers, full of kindness but ready to bolt at the slightest sound. A fast, hesitant, and gentle pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/42_timid-and-gentle-doe-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_aacc1cfbff724c22b1b57c1a584280f2.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5d7f1f628d594884be46eac57ca0a994.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_42_timid-and-gentle-doe-animal_1.mp3,Animal,,
Boastful and Bumbling Silverback Gorilla (Animal),"Deep, booming, and grunting gorilla audio. A loud, proud voice, constantly boasting about his strength and beating his chest, but who is secretly clumsy and gentle-hearted. A moderate, boastful, and clumsy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/43_boastful-and-bumbling-silverback-gorilla-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_aace792156a14e64a98c5ccd7d59a6bd.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d2e07e7fcc0a47589177946db77aecee.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_43_boastful-and-bumbling-silverback-gorilla-animal_1.mp3,Animal,,
Vain and Theatrical Peacock (Animal),"Nasally, projecting, and squawking peacock audio. A loud, aristocratic voice, speaking with immense, dramatic flair about his own beauty, demanding attention with a sharp, honking cry. A slow, arrogant, and theatrical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/44_vain-and-theatrical-peacock-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_c30ed51254494dac966c0e3c5c92caf7.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d0ac24851d114d18b63e4e363c0817cc.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_44_vain-and-theatrical-peacock-animal_1.mp3,Animal,,
Elegant and Haughty Swan (Animal),"Smooth, refined, and slightly cold swan audio. A graceful, high-society voice (aristocratic accent), speaking with a slow, dismissive pace, looking down on all the other ""common"" birds. A slow, deliberate, and arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/45_elegant-and-haughty-swan-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_9c75d31a989442ff86e722a299e03852.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_bf1836c006ac484882e3357e350e0576.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_45_elegant-and-haughty-swan-animal_1.mp3,Animal,,
Gentle and Peaceful Dove (Animal),"Soft, cooing, and melodic dove audio. A warm, motherly voice, speaking with a gentle, rhythmic, and cooing quality, delivering messages of peace and kindness. A slow, rhythmic, and soothing pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/46_gentle-and-peaceful-dove-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_ba777432134242b2819c366f068130e2.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d1d1856e042f4a4087a2fa636d0c3c7c.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_46_gentle-and-peaceful-dove-animal_1.mp3,Animal,,
Jovial and Colorful Toucan (Animal),"Loud, squawking, and friendly toucan audio. A classic, cartoon-mascot voice, speaking with a bright, cheerful, and booming energy (slight tropical/Spanish accent), always the life of the party. A fast, energetic, and loud pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/47_jovial-and-colorful-toucan-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_ed5204b5d15044a383e0eb0658789fe8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1e0334a0a6d443a080565da96001aaf8.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_47_jovial-and-colorful-toucan-animal_1.mp3,Animal,,
Panicked and Jittery Meerkat Lookout (Animal),"Extremely high-pitched, fast, and yipping meerkat audio. An anxious, alert voice, speaking in a series of quick barks and yips, acting as the frantic lookout for the colony, constantly shouting ""What was that?!"" An extremely fast, panicked, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/48_panicked-and-jittery-meerkat-lookout-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_b2a093ea34d045468671a217b4c22b8a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_887d56e365e1418bbd62ef6137a75244.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_48_panicked-and-jittery-meerkat-lookout-animal_1.mp3,Animal,,
Zen and Philosophical Giant Panda (Animal),"Deep, slow, and rumbling giant panda audio. A calm, thoughtful voice, speaking with a slow, gentle pace, delivering simple, profound truths about the importance of bamboo and naps. An extremely slow, peaceful, and gentle pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/49_zen-and-philosophical-giant-panda-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_731b3d0c1c384b39957ac906bf6f523d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6aa48563de38455eb69eb7d57ad98fbc.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_49_zen-and-philosophical-giant-panda-animal_1.mp3,Animal,,
Worried and Nasally Aardvark (Animal),"High, whiny, and extremely nasally aardvark audio. A classic cartoon-anxiety voice, speaking with a slow, complaining drawl, constantly worried about finding ants and the state of his long snout. A slow, anxious, and whiny pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/50_worried-and-nasally-aardvark-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_2528ab54c196481bb5aa1d9069965e06.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d631c090219748dca570198a58611cdb.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_50_worried-and-nasally-aardvark-animal_1.mp3,Animal,,
Tough and Gruff Armadillo (Animal),"Low, gravelly, and muffled armadillo audio. A small, defensive voice (Texas drawl), speaking from within his shell in gruff, short sentences, acting tough and armored against the world. A moderate, gruff, and defensive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/51_tough-and-gruff-armadillo-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_0b60551a46fc45c9be3e949bb30a372f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d1f745a2977e4b5fafc81f6431014efb.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_51_tough-and-gruff-armadillo-animal_1.mp3,Animal,,
Ancient and Stoic Bison (Animal),"Ultra-deep, rumbling, and quiet bison audio. An ancient, powerful voice that speaks rarely, but when it does, it is with the profound, calm authority and wisdom of the plains. An extremely slow, powerful, and stoic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/52_ancient-and-stoic-bison-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_00a0064140f14f64bdafb28bed6f9db9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9ea67b7ccd374e5d950585c76a6be9a1.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_52_ancient-and-stoic-bison-animal_1.mp3,Animal,,
Cynical and Grumbling Camel (Animal),"Low, gravelly, and drawn-out camel audio. A dry, sarcastic voice, speaking with a slow, complaining drawl, constantly grumbling about the heat, the sand, and the weight on his back. A very slow, cynical, and grumbling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/53_cynical-and-grumbling-camel-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_4d510e690df647cfa3eb5e1fd6f293dd.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_90a192df423441b6b394342589926ca2.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_53_cynical-and-grumbling-camel-animal_1.mp3,Animal,,
Fast-Talking and Confident Cheetah (Animal),"Clear, articulate, and extremely fast cheetah audio. A classic, confident athlete's voice, speaking in a rapid-fire stream of boasts about his speed, his words blurring together with pure, energetic arrogance. An extremely fast, confident, and sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/54_fast-talking-and-confident-cheetah-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_c3dc7c7a17f54406ade8bcaa1ebb706d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_35359aa62974468a91a70f7241294de5.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_54_fast-talking-and-confident-cheetah-animal_1.mp3,Animal,,
Dainty and Pampered Chinchilla (Animal),"High-pitched, soft, and squeaking chinchilla audio. A tiny, aristocratic voice, speaking with a very proper, delicate, and snobbish tone, easily offended and demanding only the finest dust baths. A slow, deliberate, and refined pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/55_dainty-and-pampered-chinchilla-animal.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/gr_c2ecc1220ff444a6ba6c9eaedf8d309b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1476947f851f477ca6f3e0495215d4a0.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_55_dainty-and-pampered-chinchilla-animal_1.mp3,Animal,,
