voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
"Street-Smart, Cynical Alley Cat (Animal)","Raspy, gravelly, and fast-talking animal audio. A classic city-dweller's voice (New York accent), speaking with weary sarcasm about the struggles of life on the street. A fast, conversational pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_street-smart-cynical-alley-cat-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9c965502988f40d7b270eff0df1bd1bc.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f32f85b3dd034574804244625f186034.mp3,Animal,
Bumbling and Apologetic Penguin (Animal),"Nasally, articulate, and slightly flustered animal audio. A formal, refined voice (British accent), constantly tripping over his feet and offering a stream of polite, sincere apologies. A moderate, clumsy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/19_bumbling-and-apologetic-penguin-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_687781d83fae47e0ab6748af2b0d02ff.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b54288a1cf0d4d069febd0474187b271.mp3,Animal,
Wise and Patient Old Elephant (Animal),"Deep, rumbling, and very slow animal audio. An ancient, powerful voice, speaking with immense patience and the weight of memory, delivering simple truths. An extremely slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_wise-and-patient-old-elephant-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a0c05e78a8934a799138f781965c5c76.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0c168445543f48bea08e4453c118c0bc.mp3,Animal,
"Manic, Scheming Hamster (Animal)","High-pitched, fast, and squeaking animal audio. A tiny voice with huge, villainous plans, explaining his plot for world domination in a series of excited, evil squeaks. A very fast, manic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/21_manic-scheming-hamster-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8e6cb87d316a4fb0a2d6874b61de7441.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_c7bd2d6854d84851b31a4b36585777fd.mp3,Animal,
Noble and Silent Stag of the Forest (Animal),"Deep, resonant, and quiet animal audio. A powerful, majestic voice that speaks rarely, but when it does, it is with profound, calm authority and the wisdom of the woods. A very slow, powerful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/22_noble-and-silent-stag-of-the-forest-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_68b544f2d0214a6696354e777244623f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a94c0c3c656f45c28f46bb82f385ca71.mp3,Animal,
"Goofy, Slapstick-Prone Ostrich (Animal)","Squawky, inquisitive, and high-pitched animal audio. A high, questioning voice, panicking easily and speaking in a series of surprised, frantic squawks. A fast, chaotic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/23_goofy-slapstick-prone-ostrich-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a902c46de50e4f4dbc93b0ca96f02000.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_28abae8bae1e4af0aa44d759f725cb26.mp3,Animal,
"Grumpy, Tunnel-Digging Mole (Animal)","Low, gravelly, and muffled animal audio. A gruff, earthy voice, complaining about the light and the quality of the soil, his words sounding like they're coming from underground. A slow, grumbling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/24_grumpy-tunnel-digging-mole-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0c0f2d79aee4461eb6d662f58a43a6b3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_005f907ff5e24137b1597e94b7348979.mp3,Animal,
Flamboyant and Theatrical Skunk (Animal),"Smooth, melodic, and slightly dramatic animal audio. A charming voice with a thick French accent, speaking with flair and passion about art, love, and his own magnificent tail. A moderate, theatrical pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/25_flamboyant-and-theatrical-skunk-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3684bc7ef20045ecad5bbd8e2bab607c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_85aa471959d645f7997bc2396eafff5a.mp3,Animal,
Industrious and Stressed-Out Ant Foreman (Animal),"Sharp, clipped, and high-pitched animal audio. A tiny voice of immense authority, barking rhythmic commands to the colony with a constant, worried energy. An extremely fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/26_industrious-and-stressed-out-ant-foreman-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0b252649679c4b9faee31af7f93cab43.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_66954bda4517487bbda31c96842feb59.mp3,Animal,
"Playful, Squeaking River Otter (Animal)","High-pitched, energetic, and slightly wet-sounding animal audio. A voice full of pure, mischievous joy, speaking in rapid, chittering bursts and happy squeals as he slides down a muddy bank. A very fast, playful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/27_playful-squeaking-river-otter-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8d09d236810c4aa1bee8fe64f18f7b02.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6edd9dbfc76446bd8cd825ddcf4c1df7.mp3,Animal,
Cowardly but Boastful Lion (Animal),"Booming, resonant, and shaky animal audio. A voice that tries to sound majestic and brave, but cracks and stammers into a high-pitched squeak at the first sign of trouble. A dynamic, shifting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/28_cowardly-but-boastful-lion-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b93b41dafb7d4eb087fcc4741c8c15d9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1db0e6837e3c4899957d9f182275ee13.mp3,Animal,
Gentle and Naive Lamb (Animal),"Soft, high-pitched, and gentle animal audio. A sweet, innocent voice, asking simple questions with wide-eyed wonder and a soft, bleating quality. A moderate, inquisitive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/29_gentle-and-naive-lamb-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_6c3d6bee0a764c968f3f02bf6943a82f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9cbd1ea7dde7449f8b1265a8816e372c.mp3,Animal,
Cunning and Silent Raven (Animal),"Low, raspy, and croaking animal audio. A dark, mysterious voice that speaks in short, cryptic, and often ominous pronouncements, his words punctuated by a gravelly caw. A slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/30_cunning-and-silent-raven-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9938d26b6dc94733ad19704c6d2f43b4.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_2f18cc9e8dcb49c9ad55e13bbbb0e5ff.mp3,Animal,
Bored and Yawning Hippopotamus (Animal),"Deep, rumbling, and gurgling animal audio. A huge, sleepy voice, speaking from underwater with a bubbly, slow, and profoundly relaxed tone, often in the middle of a massive yawn. An extremely slow pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/31_bored-and-yawning-hippopotamus-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d3d28db2d7a047ea93f5331a7471cef7.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d0a766ce7e674adcbfa8eac614e58ed8.mp3,Animal,
Heroic and Loyal German Shepherd (Animal),"Deep, clear, and barking animal audio. A confident, professional voice, reporting for duty with a series of sharp, intelligent barks and a determined, unwavering tone. A moderate, forceful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/32_heroic-and-loyal-german-shepherd-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_cbfc8cb914694bb18d1be3508038c8f8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_741447a86f2348ea84788e826637154a.mp3,Animal,
Jolly and Bouncing Wallaby (Animal),"Energetic, friendly, and slightly booming animal audio. A cheerful voice with a boing-boing rhythm to his speech and an Australian accent, full of optimism. A fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/33_jolly-and-bouncing-wallaby-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_357ea16881f94c3391cbe6425d0723f9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1555a7f2a69d4f36a32e95afeaf5a582.mp3,Animal,
Old and Cranky Snapping Turtle (Animal),"Deep, slow, and creaky animal audio. An ancient, powerful voice, speaking with a low, gravelly growl, full of cynical irritation and immense, lazy strength. An extremely slow, menacing pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/34_old-and-cranky-snapping-turtle-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_02fbff1752db46fc9d1705a026ca42ab.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_34fb8439e3204410b13dc924529146f5.mp3,Animal,
Mischievous and Chattering Squirrel Monkey (Animal),"Very high-pitched, energetic, and laughing animal audio. A voice that is mostly just playful hoots, screeches, and gleeful, chaotic laughter. A fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/35_mischievous-and-chattering-squirrel-monkey-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a923dd6334af403d82bfac4b2fa4f9fb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e4c10c61ab614677b89f2a7ce7bad1e7.mp3,Animal,
Vain and Preening Poodle (Animal),"Nasally, refined, and high-pitched animal audio. A classic, pampered voice with a French accent, expressing disgust at anything uncivilized (like mud or loud noises). A slow, deliberate, and arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/36_vain-and-preening-poodle-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_206836da14be48e9836d8b58f4e58b32.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9a38097cd26e4c9f8223e607f77d9955.mp3,Animal,
Simple and Hard-Working Ox (Animal),"Very deep, slow, and powerful animal audio. A rumbling, gentle voice of few words, speaking with simple, humble sincerity about his work. An extremely slow, steady pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/37_simple-and-hard-working-ox-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0d400257cd764fb593f26a196815ff7a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b1950aa22ed74513a0ea456380e616b5.mp3,Animal,
Sassy and Street-Smart Ferret (Animal),"Very fast, chittering, and high-pitched animal audio. A slinky, energetic voice that speaks in a constant, curious, and mischievous stream of chatter and clever schemes. An extremely fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/38_sassy-and-street-smart-ferret-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f68400d40be145c9bb19131d3a386c30.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1168befe2ac748a8a45c2c3a33bfc687.mp3,Animal,
Wise and Patient Sea Crab (Animal),"Gravelly, clicking, and slow animal audio. A raspy, old voice, speaking with the wisdom of the tides, his words punctuated by the clicking of his claws. A very slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/39_wise-and-patient-sea-crab-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ddf9d69b05a84a0fad2292640f1179fe.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e92693194fef4fff8f3ff298f72c416a.mp3,Animal,
Elegant and Long-Suffering Secretary Bird (Animal),"Crisp, articulate, and slightly weary animal audio. A refined, intelligent voice, speaking with the clipped precision of a busy executive, annoyed by the surrounding chaos. A fast, precise pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/40_elegant-and-long-suffering-secretary-bird-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4cad82029692473ebcc6936e60b1661e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_2f99482125e8426d8fe586558ae88ab7.mp3,Animal,
Dapper and Singing Frog Crooner (Animal),"Smooth, low, and melodic animal audio. A classic, deep-voiced singer, delivering lines with a suave, charming, and slightly wet resonance. A slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/41_dapper-and-singing-frog-crooner-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5b0e04858ab14ec0ad2ca928cae6830d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0e59b3024b864f7e894edd8923fcb8b0.mp3,Animal,
Anxious and Overthinking Armadillo (Animal),"Slow, dry, and slightly muffled animal audio. A gentle voice with a slow, Southern drawl, speaking with a worried tone and constantly planning his defensive curl. A very slow, anxious pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/42_anxious-and-overthinking-armadillo-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3bd1104e40ed456e9e5471aee8853e7f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_87b48931248f4aa695efa49efdd98c8d.mp3,Animal,
Ambitious and Scheming Crow (Animal),"Raspy, intelligent, and cawing animal audio. A clever, cynical voice, narrating his plans to acquire shiny objects with a series of sharp, knowing caws. A moderate, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/43_ambitious-and-scheming-crow-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_bcba8e4387b8460a826307c9696ccbb9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e403bf4a29144469bf25439695eca4aa.mp3,Animal,
Melodramatic and Fainting Opossum (Animal),"High-pitched, shaky, and theatrical animal audio. A voice of pure, exaggerated panic and drama, letting out a terrified, breathy squeak before abruptly going silent and ""playing dead."" A fast, then sudden, pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/44_melodramatic-and-fainting-opossum-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b0cdd7aeedb5411b9d30fcdaf9c142bf.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f502d67bc55744e5b66bd0a896e4cf94.mp3,Animal,
Stoic and Silent Great Horned Owl (Animal),"Deep, soft, and minimal animal audio. A powerful, resonant voice that speaks in single, profound, hooted words, conveying immense wisdom through silence. An extremely slow pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/45_stoic-and-silent-great-horned-owl-animal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_eaeb5de3021a4804bfa2ca98c3570f1b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_406297091e53498f90c3cfa7fdb1071d.mp3,Animal,
